流域,站点编号,行政区,河名,站名,时间,水位(米),流量(米3/秒),警戒水位(米)
黄河,41101600,陕西省,渭河,华县,2023-04-26 08:00:00,338.87,280,0.0
黄河,41101620,陕西省,渭河,华阴,2023-04-26 08:00:00,328.07,0,0.0
黄河,41103500,宁夏回族自治区,清流河,隆德,2023-04-26 08:00:00,2089.99,0,2091.0
黄河,41107300,陕西省,涝河,涝峪口,2023-04-26 08:00:00,524.34,9,0.0
黄河,41107800,陕西省,潏河,高桥,2023-04-26 08:00:00,413.74,10,416.8
黄河,41108300,陕西省,灞河,罗李村,2023-04-26 08:00:00,521.69,13,0.0
黄河,41108500,陕西省,灞河,马渡王,2023-04-26 08:00:00,424.0,18,0.0
黄河,41110100,陕西省,冶峪河,淳化,2023-04-25 14:00:00,803.31,0,0.0
黄河,41200100,宁夏回族自治区,泾河,泾河源（三）,2023-04-26 08:00:00,1740.0,0,1743.0
黄河,41200700,甘肃省,泾河,杨家坪,2023-04-25 08:00:00,926.07,10,0.0
黄河,41200900,陕西省,泾河,景村,2023-04-26 08:00:00,814.2,38,0.0
黄河,41201100,陕西省,泾河,张家山,2023-04-26 08:00:00,420.25,22,0.0
黄河,41202200,,石堡子河,华亭,2023-04-26 08:00:00,1401.32,1,1402.55
黄河,41203200,宁夏回族自治区,茹河,彭阳,2023-04-26 08:00:00,1437.99,0,1441.06
黄河,41203300,甘肃省,茹河,开边,2023-04-26 08:00:00,1221.06,0,1222.75
黄河,41204000,甘肃省,马连河,雨落坪,2023-04-25 08:00:00,897.43,9,0.0
黄河,41300100,陕西省,北洛河,吴旗,2023-04-26 08:00:00,1268.16,0,0.0
黄河,41300300,陕西省,北洛河,刘家河,2023-04-26 08:00:00,1116.59,4,0.0
黄河,41300500,陕西省,北洛河,交口河,2023-04-26 08:00:00,784.92,13,0.0
黄河,41300700,陕西省,北洛河,状头,2023-04-26 08:00:00,360.97,24,0.0
黄河,41301400,陕西省,葫芦河,张村驿,2023-04-25 14:00:00,925.64,6,0.0
黄河,41301600,陕西省,沮河,黄陵,2023-04-26 08:00:00,827.71,5,0.0
黄河,41400100,山西省,王家河,泗交,2023-04-26 08:00:00,903.17,0,0.0
黄河,41401800,河南省,漭河,济源,2023-04-26 08:00:00,15.98,2,0.0
黄河,41402400,河南省,天然文岩渠,大车集,2023-04-26 08:00:00,65.51,0,0.0
黄河,41402500,河南省,天然文岩渠,朱付村,2023-04-26 08:00:00,69.31,0,0.0
黄河,41402700,河南省,金堤河,濮阳,2023-04-26 08:00:00,49.65,4,0.0
黄河,41402900,河南省,金堤河,范县,2023-04-26 08:00:00,0.0,0,0.0
黄河,41500101,山东省,牟汶河,莱芜,2023-04-26 08:00:00,179.0,0,181.33
黄河,41500301,山东省,大汶河,北望,2023-04-26 08:00:00,108.18,9,109.0
黄河,41500691,山东省,大汶河,大汶口,2023-04-26 08:00:00,92.53,6,93.7
黄河,41501601,山东省,大汶河,戴村坝,2023-04-26 08:00:00,41.38,7,45.1
黄河,41503201,山东省,大汶河南支,楼德,2023-04-26 08:00:00,112.51,4,117.3
黄河,41600400,河南省,伊洛河,黑石关,2023-04-26 08:00:00,105.34,20,111.5
黄河,41603200,河南省,伊河,龙门镇,2023-04-26 08:00:00,147.22,8,150.0
黄河,41604400,陕西省,伊洛河,灵口,2023-04-26 08:00:00,763.76,23,0.0
黄河,41606000,河南省,洛河,长水（二）,2023-04-26 08:00:00,378.28,74,0.0
黄河,41607600,河南省,洛河,白马寺,2023-04-26 08:00:00,118.86,48,120.5
黄河,41700200,山西省,沁河,孔家坡,2023-04-26 08:00:00,849.84,1,0.0
黄河,41700600,山西省,沁河,飞岭,2023-04-26 08:00:00,8.9,2,0.0
黄河,41701200,山西省,沁河,润城,2023-04-25 08:00:00,472.42,5,0.0
黄河,41701600,河南省,沁河,五龙口,2023-04-25 08:00:00,140.85,24,0.0
黄河,41702400,河南省,沁河,武陟,2023-04-26 08:00:00,98.51,16,105.67
黄河,41704600,河南省,丹河,山路坪,2023-04-25 08:00:00,200.52,1,0.0
淮河,41800701,山东省,小清河,黄台桥,2023-04-26 08:00:00,23.95,10,24.96
淮河,41801301,山东省,小清河,岔河,2023-04-26 08:00:00,2.93,35,7.18
淮河,41801501,山东省,小清河,石村,2023-04-26 08:00:00,2.04,49,5.23
淮河,41814801,山东省,清洋河,臧格庄,2023-04-26 08:00:00,5.1,0,0.0
淮河,50100100,河南省,淮河,大坡岭,2023-04-25 08:00:00,94.6,17,0.0
淮河,50100300,河南省,淮河,长台关,2023-04-25 08:00:00,61.45,3,0.0
淮河,50100500,河南省,淮河,息县,2023-04-25 08:00:00,29.86,23,41.5
淮河,50100700,河南省,淮河,淮滨,2023-04-25 08:00:00,22.02,45,29.5
淮河,50100900,安徽省,洪河分洪道,地理城,2023-04-26 08:00:00,24.28,0,0.0
淮河,50101000,安徽省,官沙湖,钐岗,2023-04-26 08:00:00,22.9,0,0.0
淮河,50101100,安徽省,淮河,王家坝,2023-04-26 08:00:00,22.02,47,27.5
淮河,50101500,安徽省,淮河,南照集,2023-04-26 08:00:00,22.02,0,25.5
淮河,50102350,安徽省,淮河,润河集,2023-04-26 08:00:00,22.02,0,25.3
淮河,50102500,安徽省,淮河,汪集,2023-04-26 08:00:00,22.0,0,25.0
淮河,50103000,安徽省,淮河,正阳关,2023-04-26 08:00:00,18.35,0,24.0
淮河,50103100,安徽省,淮河,鲁台子,2023-04-26 08:00:00,18.4,101,23.8
淮河,50103500,安徽省,淮河,淮南,2023-04-26 08:00:00,18.36,0,22.3
淮河,50103900,安徽省,淮河,蚌埠闸下,2023-04-26 08:00:00,13.19,0,0.0
淮河,50104200,安徽省,淮河,吴家渡,2023-04-26 08:00:00,13.16,150,20.3
淮河,50104300,安徽省,淮河,临淮关,2023-04-26 08:00:00,13.17,0,19.0
淮河,50104500,安徽省,淮河,五河,2023-04-26 08:00:00,13.2,0,18.0
淮河,50104700,安徽省,淮河,小柳巷,2023-04-26 08:00:00,13.2,76,0.0
淮河,50105400,江苏省,淮河,盱眙,2023-04-26 08:00:00,13.2,0,14.6
淮河,50202200,河南省,竹竿河,竹竿铺,2023-04-25 08:00:00,37.83,7,45.7
淮河,50202700,河南省,闾河,王勿桥,2023-04-26 08:00:00,44.98,0,0.0
淮河,50202900,河南省,潢河,新县,2023-04-25 08:00:00,81.99,12,0.0
淮河,50203100,河南省,潢河,潢川,2023-04-25 08:00:00,34.42,8,37.8
淮河,50203900,河南省,白鹭河,北庙集,2023-04-25 08:00:00,24.96,2,31.0
淮河,50300400,河南省,洪河,杨庄,2023-04-26 08:00:00,58.44,1,64.5
淮河,50300500,河南省,洪河,桂李,2023-04-26 08:00:00,58.44,1,60.5
淮河,50300700,河南省,洪河,五沟营,2023-04-26 08:00:00,48.94,0,55.29
淮河,50301100,河南省,洪河,庙湾,2023-04-26 08:00:00,34.9,2,41.0
淮河,50301300,河南省,洪河,新蔡,2023-04-26 08:00:00,25.17,1,34.3
淮河,50301400,河南省,洪河,班台,2023-04-26 08:00:00,22.61,8,33.5
淮河,50301600,安徽省,洪河,方集,2023-04-26 08:00:00,22.5,0,30.5
淮河,50302200,河南省,汝河,遂平,2023-04-26 08:00:00,55.92,8,63.5
淮河,50304200,河南省,练江河,驻马店,2023-04-26 08:00:00,74.98,0,0.0
淮河,50406800,安徽省,池河,石角桥,2023-04-26 08:00:00,23.38,0,0.0
淮河,50407000,安徽省,池河,明光,2023-04-26 08:00:00,13.84,0,17.0
淮河,50500900,河南省,史河,蒋家集,2023-04-25 08:00:00,24.77,6,32.0
淮河,50501200,安徽省,麻河,七邻,2023-04-26 08:00:00,159.5,0,0.0
淮河,50600100,河南省,颍河,告成,2023-04-26 08:00:00,238.12,1,0.0
淮河,50601140,河南省,颍河,黄桥,2023-04-26 08:00:00,48.28,0,51.5
淮河,50601300,河南省,颍河,周口,2023-04-26 08:00:00,43.31,26,46.1
淮河,50601540,河南省,颍河,槐店,2023-04-26 08:00:00,32.62,10,37.86
淮河,50601600,安徽省,颍河,界首,2023-04-26 08:00:00,32.73,16,37.0
淮河,50604000,河南省,沙河,漯河,2023-04-26 08:00:00,56.26,0,59.5
淮河,50604800,河南省,北汝河,紫罗山,2023-04-26 08:00:00,286.84,3,0.0
淮河,50604900,河南省,北汝河,汝州,2023-04-26 08:00:00,193.95,1,0.0
淮河,50606000,河南省,澧河,何口,2023-04-26 08:00:00,58.16,2,68.0
淮河,50606800,河南省,贾鲁河,中牟,2023-04-26 08:00:00,74.5,17,0.0
淮河,50607900,河南省,双洎河,新郑,2023-04-26 08:00:00,95.68,2,0.0
淮河,50701100,安徽省,黄尾河,黄尾河,2023-04-26 08:00:00,223.64,1,0.0
淮河,50800100,河南省,涡河,邸阁,2023-04-26 08:00:00,56.6,0,0.0
淮河,50802100,河南省,惠济河,大王庙,2023-04-26 08:00:00,56.03,13,58.85
淮河,50902350,江苏省,怀洪新河,双沟(合),2023-04-26 08:00:00,13.05,0,14.5
淮河,50912900,江苏省,濉河,泗洪(濉),2023-04-26 08:00:00,13.11,0,15.66
淮河,50913200,安徽省,利民沟,杨楼,2023-04-26 08:00:00,35.15,0,37.5
淮河,50913900,安徽省,奎河,栏杆集,2023-04-26 08:00:00,23.7,7,26.4
淮河,50914700,江苏省,老濉河,泗洪(老),2023-04-26 08:00:00,13.11,0,15.41
淮河,50914900,江苏省,徐洪河,金锁镇,2023-04-26 08:00:00,14.44,-94,15.5
淮河,50916200,江苏省,洪泽湖,尚咀,2023-04-26 08:00:00,13.22,0,13.6
淮河,50916500,江苏省,洪泽湖,蒋坝,2023-04-26 08:00:00,13.19,0,13.6
淮河,50916600,江苏省,洪泽湖,老子山,2023-04-26 08:00:00,13.17,0,0.0
淮河,51002750,江苏省,入江水道,金湖,2023-04-26 08:00:00,7.73,0,10.6
淮河,51003650,江苏省,高邮湖,高邮(高),2023-04-25 14:00:00,5.83,0,8.5
淮河,51003800,江苏省,邵伯湖,六闸(三),2023-04-25 14:00:00,5.07,0,7.5
淮河,51004350,安徽省,白塔河,天长,2023-04-26 08:00:00,5.75,0,9.0
淮河,51005000,江苏省,里运河,宝应,2023-04-25 14:00:00,6.79,0,9.0
淮河,51005200,江苏省,里运河,高邮(大),2023-04-25 14:00:00,7.35,0,8.46
长江,51005950,江苏省,通扬运河,泰州(通),2023-04-26 08:00:00,2.37,0,3.8
淮河,51006150,江苏省,通扬运河,海安(通),2023-04-26 08:00:00,2.42,0,3.0
淮河,51006530,江苏省,泰东河,东台(泰）,2023-04-26 08:00:00,1.23,62,1.8
淮河,51007350,江苏省,南官河,兴化,2023-04-26 08:00:00,1.27,0,2.0
淮　河,51008050,江苏省,西塘河,建湖,2023-04-26 08:00:00,1.01,0,1.6
淮河,51008900,江苏省,射阳河,阜宁,2023-04-26 08:00:00,1.02,44,1.3
淮河,51010000,江苏省,串场河,盐城,2023-04-26 08:00:00,1.1,0,1.7
淮河,51100201,山东省,沂河,东里店,2023-04-26 08:00:00,199.29,2,202.84
淮河,51100801,山东省,沂河,葛沟,2023-04-26 08:00:00,89.22,12,91.71
淮河,51101101,山东省,沂河,临沂,2023-04-26 08:00:00,59.04,6,64.05
淮河,51101800,江苏省,沂河,港上,2023-04-26 08:00:00,29.3,18,33.5
淮河,51102701,江苏省,新沂河,沭阳,2023-04-26 08:00:00,5.26,0,9.5
淮河,51104101,山东省,蒙河,高里,2023-04-26 08:00:00,82.74,4,0.0
淮河,51104501,山东省,祊河,角沂,2023-04-26 08:00:00,66.85,1,71.31
淮河,51106700,江苏省,新开河,桐槐树,2023-04-26 08:00:00,8.3,0,11.0
淮河,51111301,山东省,沭河,莒县,2023-04-26 08:00:00,105.55,5,108.5
淮河,51112000,山东省,新沭河,大兴镇,2023-04-26 08:00:00,23.63,0,0.0
淮河,51113400,江苏省,老沭河,新安,2023-04-26 08:00:00,27.569,15,28.5
淮河,51113800,江苏省,蔷薇河,临洪,2023-04-26 08:00:00,2.44,-3,4.7
淮河,51128800,江苏省,盐河,灌云,2023-04-26 08:00:00,1.53,0,3.1
淮河,51200301,山东省,大运河,后营,2023-04-26 08:00:00,34.39,-90,37.7
淮河,51201601,山东省,南阳湖,南阳,2023-04-26 08:00:00,34.17,0,35.0
淮河,51202101,山东省,独山湖,马口,2023-04-26 08:00:00,34.27,0,35.0
淮河,51203401,山东省,微山湖,微山,2023-04-26 08:00:00,31.8,0,34.5
淮河,51203501,山东省,微山湖,韩庄(微),2023-04-26 08:00:00,31.84,0,34.5
淮河,51205000,江苏省,大运河,滩上集,2023-04-26 08:00:00,23.14,0,0.0
淮河,51205100,江苏省,大运河,运河,2023-04-26 08:00:00,23.07,-116,24.5
淮河,51206801,山东省,洸府河,黄庄,2023-04-26 08:00:00,36.35,0,37.5
淮河,51207201,山东省,泗河,书院,2023-04-26 08:00:00,66.88,0,67.7
淮河,51207301,山东省,泗河,波罗树,2023-04-26 08:00:00,35.94,2,0.0
淮河,51208001,山东省,白马河,马楼,2023-04-26 08:00:00,4.5,0,8.12
淮河,51208701,山东省,城河,滕州,2023-04-25 08:00:00,63.33,0,66.352
淮河,51209500,江苏省,分洪道,林子,2023-04-26 08:00:00,25.19,0,28.5
淮河,51213201,山东省,万福河,孙庄（二）,2023-04-26 08:00:00,34.33,0,36.5
淮河,51213801,山东省,东鱼河,鱼台,2023-04-26 08:00:00,34.04,0,35.45
淮河,51214001,山东省,胜利河,黄寺,2023-04-26 08:00:00,45.11,0,0.0
长江,60100700,青海省,通天河,直门达,2023-04-26 08:00:00,3524.69,349,0.0
长江,60100800,四川省,金沙江,岗拖(三),2023-04-26 08:00:00,3571.19,434,0.0
长江,60101300,云南省,金沙江,石鼓,2023-04-26 08:00:00,1819.1,913,1822.5
长江,60102100,四川省,金沙江,攀枝花(二),2023-04-26 08:00:00,986.2,450,999.91
长江,60102400,云南省,金沙江,龙街(三),2023-04-26 08:00:00,964.14,0,0.0
长江,60102800,四川省,金沙江,华弹,2023-04-26 08:00:00,786.16,0,0.0
长江,60103800,四川省,金沙江,宜宾(二),2023-04-26 08:00:00,260.07,0,277.9
长江,60104100,四川省,长江,李庄,2023-04-26 08:00:00,257.29,0,270.5
长江,60104500,四川省,长江,泸州(三),2023-04-26 08:00:00,225.75,0,240.5
长江,60104600,四川省,长江,合江,2023-04-26 08:00:00,208.05,0,221.8
长江,60104800,重庆市,长江,朱沱(三),2023-04-26 08:00:00,197.87,4400,211.0
长江,60105400,重庆市,长江,寸滩,2023-04-26 08:00:00,162.17,7550,180.5
长江,60105500,重庆市,长江,长寿(二),2023-04-26 08:00:00,157.1,0,0.0
长江,60105700,重庆市,长江,清溪场(四),2023-04-26 08:00:00,156.78,0,0.0
长江,60105900,重庆市,长江,忠县(二),2023-04-26 08:00:00,156.8,0,0.0
长江,60106000,重庆市,长江,万县(二),2023-04-26 08:00:00,156.79,0,0.0
长江,60106300,重庆市,长江,奉节(二),2023-04-26 08:00:00,156.68,0,0.0
长江,60106600,重庆市,长江,巫山,2023-04-26 08:00:00,156.54,0,0.0
长江,60106700,湖北省,长江,巴东(三),2023-04-26 08:00:00,156.58,0,0.0
长江,60107000,湖北省,长江,茅坪(二),2023-04-26 08:00:00,156.61,0,0.0
长江,60107100,湖北省,长江,三斗坪(二),2023-04-26 08:00:00,64.84,0,0.0
长江,60107170,湖北省,长江,黄陵庙(陡),2023-04-26 08:00:00,64.64,6100,0.0
长江,60107200,湖北省,长江,南津关(二),2023-04-26 08:00:00,64.53,0,0.0
长江,60107245,湖北省,长江,葛洲坝5#,2023-04-26 08:00:00,64.6,0,0.0
长江,60107300,湖北省,长江,宜昌,2023-04-26 08:00:00,39.81,6940,53.0
长江,60107400,湖北省,长江,枝城,2023-04-26 08:00:00,38.04,6910,49.0
长江,60107700,湖北省,长江,马家店,2023-04-26 08:00:00,33.18,0,0.0
长江,60108100,湖北省,长江,陈家湾,2023-04-26 08:00:00,30.04,0,43.0
长江,60108300,湖北省,长江,沙市,2023-04-26 08:00:00,29.58,6830,43.0
长江,60108900,湖北省,长江,郝穴(二),2023-04-26 08:00:00,27.64,0,0.0
长江,60109100,湖北省,长江,新厂(二),2023-04-26 08:00:00,26.8,0,0.0
长江,60109400,湖北省,长江,石首,2023-04-26 08:00:00,26.26,0,38.5
长江,60110100,湖北省,长江,调弦口,2023-04-26 08:00:00,25.97,0,37.0
长江,60110500,湖北省,长江,监利(二),2023-04-26 08:00:00,24.9,6770,35.7
长江,60111200,,长江,莲花塘,2023-04-26 08:00:00,22.36,0,32.5
长江,60111300,湖北省,长江,螺山,2023-04-26 08:00:00,21.28,13800,32.0
长江,60112200,湖北省,长江,汉口,2023-04-26 08:00:00,16.63,15500,27.3
长江,60112900,湖北省,长江,黄石港,2023-04-26 08:00:00,13.9,0,24.5
长江,60113205,江西省,长江,码头镇,2023-04-26 08:00:00,12.66,0,21.5
长江,60113400,江西省,长江,九江,2023-04-26 08:00:00,12.001,16300,20.0
长江,60114700,安徽省,长江,安庆,2023-04-26 08:00:00,8.94,0,16.7
长江,60115000,安徽省,长江,大通(二),2023-04-26 08:00:00,7.479,24300,14.4
长江,60202100,云南省,硕多岗河,下桥头,2023-04-26 08:00:00,1842.32,3,1844.6
长江,60202200,云南省,五郎河,总管田,2023-04-26 08:00:00,1522.813,2,1525.4
长江,60202300,云南省,漾弓江,木家桥,2023-04-26 08:00:00,2358.002,0,2360.0
长江,60202400,云南省,漾弓江,鹤庆,2023-04-26 08:00:00,2181.63,1,2184.7
长江,60203700,云南省,落漏河,黄坪,2023-04-26 08:00:00,1317.61,0,1319.8
长江,60204300,云南省,马过河,仁里（二）,2023-04-26 08:00:00,1349.549,0,1351.6
长江,60204400,云南省,万马河,中和街,2023-04-26 08:00:00,1554.37,2,1555.7
长江,60301000,四川省,雅砻江,甘孜（二）,2023-04-26 08:00:00,3342.68,198,3345.08
长江,60301100,四川省,雅砻江,雅江（三）,2023-04-26 08:00:00,2564.79,723,2575.57
长江,60301400,四川省,雅砻江,泸宁,2023-04-26 08:00:00,1418.79,126,1431.1
长江,60301700,四川省,鲜水河,道孚（三）,2023-04-26 08:00:00,2972.63,76,2974.79
长江,60302600,云南省,宁蒗河,庄房（二）,2023-04-26 08:00:00,2232.33,5,2235.0
长江,60303400,四川省,安宁河,德昌,2023-04-26 08:00:00,1330.58,12,0.0
长江,60400900,云南省,龙川江,楚雄,2023-04-26 08:00:00,1768.39,0,1771.18
长江,60401000,云南省,龙川江,小黄瓜园,2023-04-26 08:00:00,1044.45,0,1048.85
长江,60402600,云南省,螳螂川,蔡家村,2023-04-25 14:00:00,1745.06,19,1747.28
长江,60403909,四川省,鲹鱼河,会东桥,2023-04-26 08:00:00,1659.09,6,1662.3
长江,60405200,云南省,牛栏江,七星桥,2023-04-26 08:00:00,1859.79,2,1863.96
长江,60405400,云南省,牛栏江,小河,2023-04-26 08:00:00,775.368,16,779.3
长江,60405600,云南省,大汶溪,新华（二）,2023-04-25 14:00:00,391.252,3,394.7
长江,60405800,四川省,黑水河,宁南,2023-04-26 08:00:00,904.33,0,0.0
长江,60406000,四川省,昭觉河,昭觉,2023-04-26 08:00:00,2043.99,0,2048.3
长江,60406650,四川省,美姑河,美姑,2023-04-26 08:00:00,1395.07,0,0.0
长江,60406700,云南省,关河,豆沙关（二）,2023-04-26 08:00:00,461.39,29,467.8
长江,60407000,四川省,西宁河,西宁,2023-04-26 08:00:00,760.3,11,766.5
长江,60407100,四川省,横江,横江(二),2023-04-26 08:00:00,285.66,147,290.0
长江,60407200,云南省,白水江,牛街,2023-04-26 08:00:00,537.44,38,542.45
长江,60505000,四川省,南广河,福溪,2023-04-26 08:00:00,274.33,10,287.26
长江,60505900,四川省,永宁河,叙永,2023-04-26 08:00:00,324.83,8,331.6
长江,60506200,贵州省,赤水河,赤水河,2023-04-26 08:00:00,793.27,13,798.0
长江,60506300,贵州省,赤水河,茅台,2023-04-26 08:00:00,404.48,39,412.1
长江,60506800,贵州省,赤水河,赤水,2023-04-26 08:00:00,222.2,80,230.0
长江,60507300,贵州省,牛渡河,二郎坝,2023-04-26 08:00:00,393.21,0,400.0
长江,60507500,贵州省,官渡河,桐梓,2023-04-26 08:00:00,918.55,2,923.0
长江,60508800,四川省,小槽河-塘河（狮头河）,天堂岩,2023-04-26 08:00:00,235.94,10,241.9
长江流域（区域）,60509300,重庆市,綦江,东溪,2023-04-26 08:00:00,279.23,51,283.59
长江,60509700,重庆市,綦江,五岔,2023-04-26 08:00:00,193.25,13,198.51
长江,60510000,贵州省,松坎河,松坎(三),2023-04-26 08:00:00,406.14,7,410.0
长江流域（区域）,60510700,重庆市,蒲河,石角,2023-04-26 08:00:00,237.06,11,241.11
长江,60511000,重庆市,复兴河,沙滩,2023-04-26 08:00:00,246.23,0,250.0
长江,60512200,重庆市,渠溪河,两河,2023-04-26 08:00:00,237.23,0,240.5
长江,60512400,重庆市,龙河,石柱,2023-04-26 08:00:00,551.22,5,556.83
长江,60513220,重庆市,普里河,花林,2023-04-26 08:00:00,186.15,8,191.4
长江,60513700,重庆市,梅溪河,明水,2023-04-26 08:00:00,196.1,0,205.0
长江,60513820,重庆市,大宁河,巫溪(二),2023-04-26 08:00:00,203.13,35,210.3
长江,60513900,重庆市,大宁河,大昌(二),2023-04-26 08:00:00,150.75,0,0.0
长江,60534350,重庆市,南河,临江,2023-04-26 08:00:00,170.94,0,0.0
长江,60601100,四川省,岷江,镇江关,2023-04-26 08:00:00,2450.55,48,2452.26
长江,60601700,四川省,岷江,凤仪,2023-04-26 08:00:00,1541.72,206,1545.29
长江,60602480,四川省,岷江,都江堰,2023-04-26 08:00:00,730.5,409,734.04
长江,60602600,四川省,岷江,彭山（四）,2023-04-26 08:00:00,418.66,267,423.6
长江,60603000,四川省,岷江,乌尤寺,2023-04-26 08:00:00,353.98,1420,360.5
长江,60603100,四川省,岷江,五通桥（二）,2023-04-26 08:00:00,335.18,1550,340.7
长江,60603300,四川省,岷江,高场(五),2023-04-26 08:00:00,275.64,1450,285.0
长江,60603700,四川省,黑水河,黑水,2023-04-26 08:00:00,2303.25,22,2304.871
长江,60603900,四川省,杂谷脑河,杂谷脑,2023-04-26 08:00:00,1828.52,38,1830.86
长江,60604400,四川省,渔子溪,渔子溪,2023-04-26 08:00:00,890.45,62,892.53
长江,60604609,四川省,白沙河,杨柳坪,2023-04-26 08:00:00,749.17,1,752.85
长江,60604800,四川省,南河,邛崃,2023-04-26 08:00:00,494.14,27,497.43
长江,60605100,四川省,斜江-南河,大邑,2023-04-26 08:00:00,525.94,2,529.83
长江,60605200,四川省,文井江-西河,跃子岩,2023-04-26 08:00:00,654.03,16,656.34
长江,60605509,四川省,干五里河,和平,2023-04-26 08:00:00,628.28,1,631.6
长江,60605900,四川省,府河,望江楼,2023-04-26 08:00:00,486.83,0,487.38
长江,60606800,四川省,马边河,马边,2023-04-26 08:00:00,532.29,57,536.0
长江,60607100,四川省,马边河,清水溪（二）,2023-04-26 08:00:00,326.6,151,332.3
长江,60607300,四川省,龙溪河,底堡,2023-04-26 08:00:00,406.03,3,414.0
长江,60607500,四川省,越溪河,观音,2023-04-26 08:00:00,296.76,0,309.13
长江,60607700,四川省,大金川,大金,2023-04-26 08:00:00,2141.35,250,2145.871
长江,60607800,四川省,大渡河,丹巴,2023-04-26 08:00:00,1844.41,278,1852.82
长江,60607900,四川省,大渡河,泸定（二）,2023-04-26 08:00:00,1302.37,685,1307.97
