2001-01-01,河名,站名,水位,流量,含沙量
2001-01-04,黄河                          ,孙口                          ,-,-,-
2001-01-04,大汶河                        ,戴村坝,-,-,-
2001-01-04,东平湖                        ,东平湖老湖蓄水量,-,-,-
2001-01-04,大汶河                        ,出湖闸,-,-,-
2001-01-04,黄河                          ,艾山                          ,-,-,-
2001-01-04,黄河                          ,泺口                          ,-,-,-
2001-01-04,黄河                          ,利津                          ,-,-,-
2001-01-05,黄河                          ,唐乃亥                        ,-,-,-
2001-01-05,黄河                          ,龙羊峡入库,-,-,-
2001-01-05,黄河                          ,龙羊峡蓄水量,-,-,-
2001-01-05,黄河                          ,龙羊峡出库,-,-,-
2001-01-05,黄河                          ,刘家峡入库,-,-,-
2001-01-05,黄河                          ,刘家峡蓄水量,-,-,-
2001-01-05,黄河                          ,刘家峡出库,-,-,-
2001-01-05,黄河                          ,兰州                          ,-,-,-
2001-01-05,黄河                          ,下河沿                        ,-,-,-
2001-01-05,黄河                          ,石嘴山                        ,-,-,-
2001-01-05,黄河                          ,巴彦高勒                      ,-,-,-
2001-01-05,黄河                          ,三湖河口                      ,-,-,-
2001-01-05,黄河                          ,包头                          ,-,-,-
2001-01-05,黄河                          ,头道拐                        ,-,-,-
2001-01-05,黄河                          ,万家寨蓄水量,-,-,-
2001-01-05,黄河                          ,万家寨上出库,-,-,-
2001-01-05,黄河                          ,万家寨下                      ,-,-,-
2001-01-05,黄河                          ,府谷                          ,-,-,-
2001-01-05,黄河                          ,吴堡                          ,-,-,-
2001-01-05,黄河                          ,龙门                          ,-,-,-
2001-01-05,汾河                          ,河津                          ,-,-,-
2001-01-05,北洛河                        ,状头                          ,-,-,-
2001-01-05,泾河                          ,张家山                        ,-,-,-
2001-01-05,渭河                          ,咸阳                          ,-,-,-
2001-01-05,渭河                          ,华县                          ,-,-,-
2001-01-05,黄河                          ,潼关                          ,-,-,-
2001-01-05,黄河                          ,史家滩蓄水量,-,-,-
2001-01-05,黄河                          ,三门峡                        ,-,-,-
2001-01-05,黄河                          ,小浪底上蓄水量,-,-,-
2001-01-05,黄河                          ,小浪底                        ,-,-,-
2001-01-05,伊河                          ,东湾                          ,-,-,-
2001-01-05,伊河                          ,陆浑坝上蓄水量,-,-,-
2001-01-05,伊河                          ,陆浑坝上出库,-,-,-
2001-01-05,伊河                          ,龙门镇                        ,-,-,-
2001-01-05,洛河                          ,卢氏                          ,-,-,-
2001-01-05,洛河                          ,故县水库蓄水量,-,-,-
2001-01-05,洛河                          ,故县水库出库,-,-,-
2001-01-05,洛河                          ,长水（二）                    ,-,-,-
2001-01-05,洛河                          ,白马寺                        ,-,-,-
2001-01-05,伊洛河                        ,黑石关                        ,-,-,-
2001-01-05,丹河                          ,山路坪                        ,-,-,-
2001-01-05,沁河                          ,五龙口                        ,-,-,-
2001-01-05,沁河                          ,武陟                          ,-,-,-
2001-01-05,黄河                          ,花园口                        ,-,-,-
2001-01-05,黄河                          ,夹河滩                        ,-,-,-
2001-01-05,黄河                          ,高村                          ,-,-,-
2001-01-05,黄河                          ,孙口                          ,-,-,-
2001-01-05,大汶河                        ,戴村坝,-,-,-
2001-01-05,东平湖                        ,东平湖老湖蓄水量,-,-,-
2001-01-05,大汶河                        ,出湖闸,-,-,-
2001-01-05,黄河                          ,艾山                          ,-,-,-
2001-01-05,黄河                          ,泺口                          ,-,-,-
2001-01-05,黄河                          ,利津                          ,-,-,-
2001-01-06,黄河                          ,唐乃亥                        ,-,-,-
2001-01-06,黄河                          ,龙羊峡入库,-,-,-
2001-01-06,黄河                          ,龙羊峡蓄水量,-,-,-
2001-01-06,黄河                          ,龙羊峡出库,-,-,-
2001-01-06,黄河                          ,刘家峡入库,-,-,-
2001-01-06,黄河                          ,刘家峡蓄水量,-,-,-
2001-01-06,黄河                          ,刘家峡出库,-,-,-
2001-01-06,黄河                          ,兰州                          ,-,-,-
2001-01-06,黄河                          ,下河沿                        ,-,-,-
2001-01-06,黄河                          ,石嘴山                        ,-,-,-
2001-01-06,黄河                          ,巴彦高勒                      ,-,-,-
2001-01-06,黄河                          ,三湖河口                      ,-,-,-
2001-01-06,黄河                          ,包头                          ,-,-,-
2001-01-06,黄河                          ,头道拐                        ,-,-,-
2001-01-06,黄河                          ,万家寨蓄水量,-,-,-
2001-01-06,黄河                          ,万家寨上出库,-,-,-
2001-01-06,黄河                          ,万家寨下                      ,-,-,-
2001-01-06,黄河                          ,府谷                          ,-,-,-
2001-01-06,黄河                          ,吴堡                          ,-,-,-
2001-01-06,黄河                          ,龙门                          ,-,-,-
2001-01-06,汾河                          ,河津                          ,-,-,-
2001-01-06,北洛河                        ,状头                          ,-,-,-
2001-01-06,泾河                          ,张家山                        ,-,-,-
2001-01-06,渭河                          ,咸阳                          ,-,-,-
2001-01-06,渭河                          ,华县                          ,-,-,-
2001-01-06,黄河                          ,潼关                          ,-,-,-
2001-01-06,黄河                          ,史家滩蓄水量,-,-,-
2001-01-06,黄河                          ,三门峡                        ,-,-,-
2001-01-06,黄河                          ,小浪底上蓄水量,-,-,-
2001-01-06,黄河                          ,小浪底                        ,-,-,-
2001-01-06,伊河                          ,东湾                          ,-,-,-
2001-01-06,伊河                          ,陆浑坝上蓄水量,-,-,-
2001-01-06,伊河                          ,陆浑坝上出库,-,-,-
2001-01-06,伊河                          ,龙门镇                        ,-,-,-
2001-01-06,洛河                          ,卢氏                          ,-,-,-
2001-01-06,洛河                          ,故县水库蓄水量,-,-,-
2001-01-06,洛河                          ,故县水库出库,-,-,-
2001-01-06,洛河                          ,长水（二）                    ,-,-,-
2001-01-06,洛河                          ,白马寺                        ,-,-,-
2001-01-06,伊洛河                        ,黑石关                        ,-,-,-
2001-01-06,丹河                          ,山路坪                        ,-,-,-
2001-01-06,沁河                          ,五龙口                        ,-,-,-
2001-01-06,沁河                          ,武陟                          ,-,-,-
2001-01-06,黄河                          ,花园口                        ,-,-,-
2001-01-06,黄河                          ,夹河滩                        ,-,-,-
2001-01-06,黄河                          ,高村                          ,-,-,-
2001-01-06,黄河                          ,孙口                          ,-,-,-
2001-01-06,大汶河                        ,戴村坝,-,-,-
2001-01-06,东平湖                        ,东平湖老湖蓄水量,-,-,-
2001-01-06,大汶河                        ,出湖闸,-,-,-
2001-01-06,黄河                          ,艾山                          ,-,-,-
2001-01-06,黄河                          ,泺口                          ,-,-,-
2001-01-06,黄河                          ,利津                          ,-,-,-
2001-01-07,黄河                          ,唐乃亥                        ,-,-,-
2001-01-07,黄河                          ,龙羊峡入库,-,-,-
2001-01-07,黄河                          ,龙羊峡蓄水量,-,-,-
2001-01-07,黄河                          ,龙羊峡出库,-,-,-
2001-01-07,黄河                          ,刘家峡入库,-,-,-
2001-01-07,黄河                          ,刘家峡蓄水量,-,-,-
2001-01-07,黄河                          ,刘家峡出库,-,-,-
2001-01-07,黄河                          ,兰州                          ,-,-,-
2001-01-07,黄河                          ,下河沿                        ,-,-,-
2001-01-07,黄河                          ,石嘴山                        ,-,-,-
2001-01-07,黄河                          ,巴彦高勒                      ,-,-,-
2001-01-07,黄河                          ,三湖河口                      ,-,-,-
2001-01-07,黄河                          ,包头                          ,-,-,-
2001-01-07,黄河                          ,头道拐                        ,-,-,-
2001-01-07,黄河                          ,万家寨蓄水量,-,-,-
2001-01-07,黄河                          ,万家寨上出库,-,-,-
2001-01-07,黄河                          ,万家寨下                      ,-,-,-
2001-01-07,黄河                          ,府谷                          ,-,-,-
2001-01-07,黄河                          ,吴堡                          ,-,-,-
2001-01-07,黄河                          ,龙门                          ,-,-,-
2001-01-07,汾河                          ,河津                          ,-,-,-
2001-01-07,北洛河                        ,状头                          ,-,-,-
2001-01-07,泾河                          ,张家山                        ,-,-,-
2001-01-07,渭河                          ,咸阳                          ,-,-,-
2001-01-07,渭河                          ,华县                          ,-,-,-
2001-01-07,黄河                          ,潼关                          ,-,-,-
2001-01-07,黄河                          ,史家滩蓄水量,-,-,-
2001-01-07,黄河                          ,三门峡                        ,-,-,-
2001-01-07,黄河                          ,小浪底上蓄水量,-,-,-
2001-01-07,黄河                          ,小浪底                        ,-,-,-
2001-01-07,伊河                          ,东湾                          ,-,-,-
2001-01-07,伊河                          ,陆浑坝上蓄水量,-,-,-
2001-01-07,伊河                          ,陆浑坝上出库,-,-,-
2001-01-07,伊河                          ,龙门镇                        ,-,-,-
2001-01-07,洛河                          ,卢氏                          ,-,-,-
2001-01-07,洛河                          ,故县水库蓄水量,-,-,-
2001-01-07,洛河                          ,故县水库出库,-,-,-
2001-01-07,洛河                          ,长水（二）                    ,-,-,-
2001-01-07,洛河                          ,白马寺                        ,-,-,-
2001-01-07,伊洛河                        ,黑石关                        ,-,-,-
2001-01-07,丹河                          ,山路坪                        ,-,-,-
2001-01-07,沁河                          ,五龙口                        ,-,-,-
2001-01-07,沁河                          ,武陟                          ,-,-,-
2001-01-07,黄河                          ,花园口                        ,-,-,-
2001-01-07,黄河                          ,夹河滩                        ,-,-,-
2001-01-07,黄河                          ,高村                          ,-,-,-
2001-01-07,黄河                          ,孙口                          ,-,-,-
2001-01-07,大汶河                        ,戴村坝,-,-,-
2001-01-07,东平湖                        ,东平湖老湖蓄水量,-,-,-
2001-01-07,大汶河                        ,出湖闸,-,-,-
2001-01-07,黄河                          ,艾山                          ,-,-,-
2001-01-07,黄河                          ,泺口                          ,-,-,-
2001-01-07,黄河                          ,利津                          ,-,-,-
2001-01-08,黄河                          ,唐乃亥                        ,-,-,-
2001-01-08,黄河                          ,龙羊峡入库,-,-,-
2001-01-08,黄河                          ,龙羊峡蓄水量,-,-,-
2001-01-08,黄河                          ,龙羊峡出库,-,-,-
2001-01-08,黄河                          ,刘家峡入库,-,-,-
2001-01-08,黄河                          ,刘家峡蓄水量,-,-,-
2001-01-08,黄河                          ,刘家峡出库,-,-,-
2001-01-08,黄河                          ,兰州                          ,-,-,-
2001-01-08,黄河                          ,下河沿                        ,-,-,-
2001-01-08,黄河                          ,石嘴山                        ,-,-,-
2001-01-08,黄河                          ,巴彦高勒                      ,-,-,-
2001-01-08,黄河                          ,三湖河口                      ,-,-,-
2001-01-08,黄河                          ,包头                          ,-,-,-
2001-01-08,黄河                          ,头道拐                        ,-,-,-
2001-01-08,黄河                          ,万家寨蓄水量,-,-,-
2001-01-08,黄河                          ,万家寨上出库,-,-,-
2001-01-08,黄河                          ,万家寨下                      ,-,-,-
2001-01-08,黄河                          ,府谷                          ,-,-,-
2001-01-08,黄河                          ,吴堡                          ,-,-,-
2001-01-08,黄河                          ,龙门                          ,-,-,-
2001-01-08,汾河                          ,河津                          ,-,-,-
2001-01-08,北洛河                        ,状头                          ,-,-,-
2001-01-08,泾河                          ,张家山                        ,-,-,-
2001-01-08,渭河                          ,咸阳                          ,-,-,-
2001-01-08,渭河                          ,华县                          ,-,-,-
2001-01-08,黄河                          ,潼关                          ,-,-,-
2001-01-08,黄河                          ,史家滩蓄水量,-,-,-
2001-01-08,黄河                          ,三门峡                        ,-,-,-
2001-01-08,黄河                          ,小浪底上蓄水量,-,-,-
2001-01-08,黄河                          ,小浪底                        ,-,-,-
2001-01-08,伊河                          ,东湾                          ,-,-,-
2001-01-08,伊河                          ,陆浑坝上蓄水量,-,-,-
2001-01-08,伊河                          ,陆浑坝上出库,-,-,-
2001-01-08,伊河                          ,龙门镇                        ,-,-,-
2001-01-08,洛河                          ,卢氏                          ,-,-,-
2001-01-08,洛河                          ,故县水库蓄水量,-,-,-
2001-01-08,洛河                          ,故县水库出库,-,-,-
2001-01-08,洛河                          ,长水（二）                    ,-,-,-
2001-01-08,洛河                          ,白马寺                        ,-,-,-
2001-01-08,伊洛河                        ,黑石关                        ,-,-,-
2001-01-08,丹河                          ,山路坪                        ,-,-,-
2001-01-08,沁河                          ,五龙口                        ,-,-,-
2001-01-08,沁河                          ,武陟                          ,-,-,-
2001-01-08,黄河                          ,花园口                        ,-,-,-
2001-01-08,黄河                          ,夹河滩                        ,-,-,-
2001-01-08,黄河                          ,高村                          ,-,-,-
2001-01-08,黄河                          ,孙口                          ,-,-,-
2001-01-08,大汶河                        ,戴村坝,-,-,-
2001-01-08,东平湖                        ,东平湖老湖蓄水量,-,-,-
2001-01-08,大汶河                        ,出湖闸,-,-,-
2001-01-08,黄河                          ,艾山                          ,-,-,-
2001-01-08,黄河                          ,泺口                          ,-,-,-
2001-01-08,黄河                          ,利津                          ,-,-,-
2001-01-09,黄河                          ,唐乃亥                        ,-,-,-
2001-01-09,黄河                          ,龙羊峡入库,-,-,-
2001-01-09,黄河                          ,龙羊峡蓄水量,-,-,-
2001-01-09,黄河                          ,龙羊峡出库,-,-,-
2001-01-09,黄河                          ,刘家峡入库,-,-,-
2001-01-09,黄河                          ,刘家峡蓄水量,-,-,-
2001-01-09,黄河                          ,刘家峡出库,-,-,-
2001-01-09,黄河                          ,兰州                          ,-,-,-
2001-01-09,黄河                          ,下河沿                        ,-,-,-
2001-01-09,黄河                          ,石嘴山                        ,-,-,-
2001-01-09,黄河                          ,巴彦高勒                      ,-,-,-
2001-01-09,黄河                          ,三湖河口                      ,-,-,-
2001-01-09,黄河                          ,包头                          ,-,-,-
2001-01-09,黄河                          ,头道拐                        ,-,-,-
2001-01-09,黄河                          ,万家寨蓄水量,-,-,-
2001-01-09,黄河                          ,万家寨上出库,-,-,-
2001-01-09,黄河                          ,万家寨下                      ,-,-,-
2001-01-09,黄河                          ,府谷                          ,-,-,-
2001-01-09,黄河                          ,吴堡                          ,-,-,-
2001-01-09,黄河                          ,龙门                          ,-,-,-
2001-01-09,汾河                          ,河津                          ,-,-,-
2001-01-09,北洛河                        ,状头                          ,-,-,-
2001-01-09,泾河                          ,张家山                        ,-,-,-
2001-01-09,渭河                          ,咸阳                          ,-,-,-
2001-01-09,渭河                          ,华县                          ,-,-,-
2001-01-09,黄河                          ,潼关                          ,-,-,-
2001-01-09,黄河                          ,史家滩蓄水量,-,-,-
2001-01-09,黄河                          ,三门峡                        ,-,-,-
2001-01-09,黄河                          ,小浪底上蓄水量,-,-,-
2001-01-09,黄河                          ,小浪底                        ,-,-,-
2001-01-09,伊河                          ,东湾                          ,-,-,-
2001-01-09,伊河                          ,陆浑坝上蓄水量,-,-,-
2001-01-09,伊河                          ,陆浑坝上出库,-,-,-
2001-01-09,伊河                          ,龙门镇                        ,-,-,-
2001-01-09,洛河                          ,卢氏                          ,-,-,-
2001-01-09,洛河                          ,故县水库蓄水量,-,-,-
2001-01-09,洛河                          ,故县水库出库,-,-,-
2001-01-09,洛河                          ,长水（二）                    ,-,-,-
2001-01-09,洛河                          ,白马寺                        ,-,-,-
2001-01-09,伊洛河                        ,黑石关                        ,-,-,-
2001-01-09,丹河                          ,山路坪                        ,-,-,-
2001-01-09,沁河                          ,五龙口                        ,-,-,-
2001-01-09,沁河                          ,武陟                          ,-,-,-
2001-01-09,黄河                          ,花园口                        ,-,-,-
2001-01-09,黄河                          ,夹河滩                        ,-,-,-
2001-01-09,黄河                          ,高村                          ,-,-,-
2001-01-09,黄河                          ,孙口                          ,-,-,-
2001-01-09,大汶河                        ,戴村坝,-,-,-
2001-01-09,东平湖                        ,东平湖老湖蓄水量,-,-,-
2001-01-09,大汶河                        ,出湖闸,-,-,-
2001-01-09,黄河                          ,艾山                          ,-,-,-
2001-01-09,黄河                          ,泺口                          ,-,-,-
2001-01-09,黄河                          ,利津                          ,-,-,-
2001-01-10,黄河                          ,唐乃亥                        ,-,-,-
2001-01-10,黄河                          ,龙羊峡入库,-,-,-
2001-01-10,黄河                          ,龙羊峡蓄水量,-,-,-
2001-01-10,黄河                          ,龙羊峡出库,-,-,-
2001-01-10,黄河                          ,刘家峡入库,-,-,-
2001-01-10,黄河                          ,刘家峡蓄水量,-,-,-
2001-01-10,黄河                          ,刘家峡出库,-,-,-
2001-01-10,黄河                          ,兰州                          ,-,-,-
2001-01-10,黄河                          ,下河沿                        ,-,-,-
2001-01-10,黄河                          ,石嘴山                        ,-,-,-
2001-01-10,黄河                          ,巴彦高勒                      ,-,-,-
2001-01-10,黄河                          ,三湖河口                      ,-,-,-
2001-01-10,黄河                          ,包头                          ,-,-,-
2001-01-10,黄河                          ,头道拐                        ,-,-,-
